Program Version:,EnergyPlus, Version 23.2.0-7636e6b3e9, YMD=2025.08.08 02:55
Tabular Output Report in Format: ,Comma

Building:,Building
Environment:,SITE (01-01:31-12) ** SINGAPORE - SGP IWEC Data WMO#=486980

----------------------------------------------------------------------------------------------------
REPORT:,Demand End Use Components Summary
FOR:,Entire Facility
End Uses

,,Electricity [kBtuh],Natural Gas [kBtuh],Gasoline [kBtuh],Diesel [kBtuh],Coal [kBtuh],Fuel Oil No 1 [kBtuh],Fuel Oil No 2 [kBtuh],Propane [kBtuh],Other Fuel 1 [kBtuh],Other Fuel 2 [kBtuh],District Cooling [kBtuh],District Heating Water [kBtuh],District Heating Steam [kBtuh],Water [gal/min]
,Time of Peak,19-JUL-15:49,-,-,-,-,-,-,-,-,-,-,-,-,19-JUL-16:00
,Heating,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
,Cooling,200.25,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
,Interior Lighting,148.99,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
,Exterior Lighting,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
,Interior Equipment,87.18,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
,Exterior Equipment,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
,Fans,76.62,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
,Pumps,4.19,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
,Heat Rejection,24.38,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,3.99
,Humidification,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
,Heat Recovery,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
,Water Systems,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
,Refrigeration,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
,Generators,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
,,,,,,,,,,,,,,,
,Total End Uses,541.60,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,3.99


End Uses By Subcategory

,,Subcategory,Electricity [kBtuh],Natural Gas [kBtuh],Gasoline [kBtuh],Diesel [kBtuh],Coal [kBtuh],Fuel Oil No 1 [kBtuh],Fuel Oil No 2 [kBtuh],Propane [kBtuh],Other Fuel 1 [kBtuh],Other Fuel 2 [kBtuh],District Cooling [kBtuh],District Heating Water [kBtuh],District Heating Steam [kBtuh],Water [gal/min]
,Heating,General,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
,,Boiler,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
,,Boiler Parasitic,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
,Cooling,General,200.25,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
,Interior Lighting,ELECTRIC EQUIPMENT#1FFirstFloorEast:OpenOffice#GeneralLights,16.36,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
,,ELECTRIC EQUIPMENT#1FFirstFloorWest:OpenOffice#GeneralLights,16.36,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
,,ELECTRIC EQUIPMENT#0FGroundFloorWest:OpenOffice#GeneralLights,16.37,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
,,ELECTRIC EQUIPMENT#0FGroundFloorEast:OpenOffice#GeneralLights,16.37,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
,,ELECTRIC EQUIPMENT#CoreCirculation:Circulation#GeneralLights,0.87,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
,,ELECTRIC EQUIPMENT#AtriumReception:Reception#GeneralLights,0.92,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
,,ELECTRIC EQUIPMENT#1FFirstFloorEast1:OpenOffice#GeneralLights,16.36,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
,,ELECTRIC EQUIPMENT#1FFirstFloorWest1:OpenOffice#GeneralLights,16.36,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
,,ELECTRIC EQUIPMENT#0FGroundFloorWest1:OpenOffice#GeneralLights,16.37,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
,,ELECTRIC EQUIPMENT#0FGroundFloorEast1:OpenOffice#GeneralLights,16.37,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
,,ELECTRIC EQUIPMENT#CoreCirculation1:Circulation#GeneralLights,0.88,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
,,ELECTRIC EQUIPMENT#AtriumReception1:Reception#GeneralLights,0.95,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
,,ELECTRIC EQUIPMENT#Block1:Zone1#GeneralLights,14.45,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
,Exterior Lighting,General,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
,Interior Equipment,General,87.18,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
,Exterior Equipment,General,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
,Fans,General,76.62,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
,Pumps,General,4.19,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
,Heat Rejection,General,24.38,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,3.99
,Humidification,General,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
,Heat Recovery,General,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
,Water Systems,General,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
,Refrigeration,General,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
,Generators,DCtoACInverter Ancillary,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
,,General,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00


----------------------------------------------------------------------------------------------------
REPORT:,Adaptive Comfort Summary
FOR:,Entire Facility
Time Not Meeting the Adaptive Comfort Models during Occupied Hours

,,ASHRAE55 90% Acceptability Limits [Hours],ASHRAE55 80% Acceptability Limits  [Hours],CEN15251 Category I Acceptability Limits [Hours],CEN15251 Category II Acceptability Limits [Hours],CEN15251 Category III Acceptability Limits [Hours]


----------------------------------------------------------------------------------------------------
REPORT:,Sensible Heat Gain Summary
FOR:,Entire Facility
Annual Building Sensible Heat Gain Components

,,HVAC Zone Eq & Other Sensible Air Heating [kBtu],HVAC Zone Eq & Other Sensible Air Cooling [ton-hrs],HVAC Terminal Unit Sensible Air Heating [kBtu],HVAC Terminal Unit Sensible Air Cooling [ton-hrs],HVAC Input Heated Surface Heating [kBtu],HVAC Input Cooled Surface Cooling [ton-hrs],People Sensible Heat Addition [kBtu],Lights Sensible Heat Addition [kBtu],Equipment Sensible Heat Addition [kBtu],Window Heat Addition [kBtu],Interzone Air Transfer Heat Addition [kBtu],Infiltration Heat Addition [kBtu],Opaque Surface Conduction and Other Heat Addition [kBtu],Equipment Sensible Heat Removal [kBtu],Window Heat Removal [kBtu],Interzone Air Transfer Heat Removal [kBtu],Infiltration Heat Removal [kBtu],Opaque Surface Conduction and Other Heat Removal [kBtu]
,1FFIRSTFLOOREAST:OPENOFFICE,0.000,0.000,0.000,-1508.92,0.000,0.000,1353.311,4711.803,3240.790,3720.974,0.000,3085.188,2011.823,0.000,-4.15,0.000,-0.56,-0.78
,1FFIRSTFLOORWEST:OPENOFFICE,0.000,0.000,0.000,-1505.74,0.000,0.000,1353.496,4711.803,3240.790,3934.804,0.000,3071.911,1773.473,0.000,-4.53,0.000,-0.77,-0.59
,0FGROUNDFLOORWEST:OPENOFFICE,0.000,0.000,0.000,-1312.59,0.000,0.000,1352.711,4714.098,3242.368,3729.345,0.000,2375.650,352.256,0.000,-4.26,0.000,-0.55,-1.72
,0FGROUNDFLOOREAST:OPENOFFICE,0.000,0.000,0.000,-1269.88,0.000,0.000,1349.360,4714.098,3242.368,3530.815,0.000,2308.551,108.717,0.000,-4.38,0.000,-0.82,-1.28
,CORECIRCULATION:CIRCULATION,0.000,0.000,0.000,-1368.89,0.000,0.000,86.244,250.663,108.620,19883.786,0.000,2053.144,0.871,0.000,-15.15,0.000,0.000,-5929.62
,ATRIUMRECEPTION:RECEPTION,0.000,0.000,0.000,-1265.95,0.000,0.000,156.545,220.273,122.251,21982.556,0.000,1102.544,2.585,0.000,-7.67,0.000,-0.01,-8374.92
,1FFIRSTFLOOREAST1:OPENOFFICE,0.000,0.000,0.000,-1433.89,0.000,0.000,1350.729,4711.803,3240.790,3151.316,0.000,3009.849,1759.208,0.000,-4.37,0.000,-1.13,-0.32
,1FFIRSTFLOORWEST1:OPENOFFICE,0.000,0.000,0.000,-1452.89,0.000,0.000,1350.889,4711.803,3240.790,3197.842,0.000,3021.292,1929.095,0.000,-4.40,0.000,-0.97,-0.42
,0FGROUNDFLOORWEST1:OPENOFFICE,0.000,0.000,0.000,-1227.01,0.000,0.000,1348.204,4714.098,3242.368,3140.289,0.000,2270.068,24.822,0.000,-4.95,0.000,-0.91,-0.92
,0FGROUNDFLOOREAST1:OPENOFFICE,0.000,0.000,0.000,-1251.31,0.000,0.000,1350.263,4714.098,3242.368,3098.189,0.000,2332.385,293.350,0.000,-4.09,0.000,-0.78,-1.94
,CORECIRCULATION1:CIRCULATION,0.000,0.000,0.000,-1367.10,0.000,0.000,87.087,253.307,109.766,20149.225,0.000,2046.829,0.802,0.000,-15.52,0.000,0.000,-6214.48
,ATRIUMRECEPTION1:RECEPTION,0.000,0.000,0.000,-1003.25,0.000,0.000,160.307,227.396,126.205,17630.136,0.000,1029.983,1.961,0.000,-4.10,0.000,-0.01,-7122.87
,BLOCK1:ZONE1,0.000,0.000,0.000,0.000,0.000,0.000,138.436,4162.987,2863.313,1576.155,0.000,30.429,0.055,0.000,-135.38,0.000,-1399.83,-7236.11
,Total Facility,0.000,0.000,0.000,-15967.43,0.000,0.000,11437.582,42818.227,29262.788,108725.432,0.000,27737.824,8259.018,0.000,-212.95,0.000,-1406.34,-34885.97


Peak Cooling Sensible Heat Gain Components

,,Time of Peak {TIMESTAMP},HVAC Zone Eq & Other Sensible Air Heating [Btu/h],HVAC Zone Eq & Other Sensible Air Cooling [ton],HVAC Terminal Unit Sensible Air Heating [Btu/h],HVAC Terminal Unit Sensible Air Cooling [ton],HVAC Input Heated Surface Heating [Btu/h],HVAC Input Cooled Surface Cooling [ton],People Sensible Heat Addition [Btu/h],Lights Sensible Heat Addition [Btu/h],Equipment Sensible Heat Addition [Btu/h],Window Heat Addition [Btu/h],Interzone Air Transfer Heat Addition [Btu/h],Infiltration Heat Addition [Btu/h],Opaque Surface Conduction and Other Heat Addition [Btu/h],Equipment Sensible Heat Removal [Btu/h],Window Heat Removal [Btu/h],Interzone Air Transfer Heat Removal [Btu/h],Infiltration Heat Removal [Btu/h],Opaque Surface Conduction and Other Heat Removal [Btu/h]
,1FFIRSTFLOOREAST:OPENOFFICE,19-JUL-15:50,0.00,0.00,0.00,-4.4,0.00,0.00,6213.92,16348.83,9621.29,11815.64,0.00,5837.76,3409.26,0.00,0.00,0.00,0.00,0.00
,1FFIRSTFLOORWEST:OPENOFFICE,19-JUL-16:19,0.00,0.00,0.00,-4.5,0.00,0.00,6213.94,16348.83,9621.29,13120.29,0.00,5810.79,2653.89,0.00,0.00,0.00,0.00,0.00
,0FGROUNDFLOORWEST:OPENOFFICE,19-JUL-16:19,0.00,0.00,0.00,-3.9,0.00,0.00,6217.05,16356.79,9625.97,25869.80,0.00,4371.78,0.00,0.00,0.00,0.00,0.00,-15859.5
,0FGROUNDFLOOREAST:OPENOFFICE,19-JUL-16:19,0.00,0.00,0.00,-3.5,0.00,0.00,6217.01,16356.79,9625.97,7084.18,0.00,4371.75,0.00,0.00,0.00,0.00,0.00,-1943.2
,CORECIRCULATION:CIRCULATION,19-JUL-14:39,0.00,0.00,0.00,-5.5,0.00,0.00,358.80,869.74,347.90,101179.81,0.00,3053.42,0.00,0.00,0.00,0.00,0.00,-39627.0
,ATRIUMRECEPTION:RECEPTION,19-JUL-15:30,0.00,0.00,0.00,-5.6,0.00,0.00,756.71,917.15,458.58,101967.34,0.00,1587.67,0.00,0.00,0.00,0.00,0.00,-38147.7
,1FFIRSTFLOOREAST1:OPENOFFICE,19-JUL-16:30,0.00,0.00,0.00,-4.2,0.00,0.00,6213.95,16348.83,9621.29,8597.97,0.00,5773.77,3316.47,0.00,0.00,0.00,0.00,0.00
,1FFIRSTFLOORWEST1:OPENOFFICE,19-JUL-15:00,0.00,0.00,0.00,-4.2,0.00,0.00,6213.93,16348.83,9621.29,9245.16,0.00,5884.80,2874.67,0.00,0.00,0.00,0.00,0.00
,0FGROUNDFLOORWEST1:OPENOFFICE,19-JUL-16:30,0.00,0.00,0.00,-3.3,0.00,0.00,6217.02,16356.79,9625.97,7275.52,0.00,4343.99,0.00,0.00,0.00,0.00,0.00,-3783.6
,0FGROUNDFLOOREAST1:OPENOFFICE,19-JUL-16:30,0.00,0.00,0.00,-3.6,0.00,0.00,6217.05,16356.79,9625.97,20875.34,0.00,4344.00,0.00,0.00,0.00,0.00,0.00,-14121.8
,CORECIRCULATION1:CIRCULATION,19-JUL-14:39,0.00,0.00,0.00,-5.5,0.00,0.00,362.58,878.92,351.57,103096.55,0.00,3053.42,0.00,0.00,0.00,0.00,0.00,-41757.0
,ATRIUMRECEPTION1:RECEPTION,19-JUL-14:00,0.00,0.00,0.00,-3.9,0.00,0.00,781.19,946.81,473.41,72746.89,0.00,1553.24,0.00,0.00,0.00,0.00,0.00,-29605.1
,BLOCK1:ZONE1,-,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
,Total Facility,19-JUL-15:30,0.00,0.00,0.00,-51.0,0.00,0.00,51982.86,148879.69,87121.11,456705.11,0.00,49749.13,0.00,0.00,0.00,0.00,-2856.3,-179326.8


Peak Heating Sensible Heat Gain Components

,,Time of Peak {TIMESTAMP},HVAC Zone Eq & Other Sensible Air Heating [Btu/h],HVAC Zone Eq & Other Sensible Air Cooling [ton],HVAC Terminal Unit Sensible Air Heating [Btu/h],HVAC Terminal Unit Sensible Air Cooling [ton],HVAC Input Heated Surface Heating [Btu/h],HVAC Input Cooled Surface Cooling [ton],People Sensible Heat Addition [Btu/h],Lights Sensible Heat Addition [Btu/h],Equipment Sensible Heat Addition [Btu/h],Window Heat Addition [Btu/h],Interzone Air Transfer Heat Addition [Btu/h],Infiltration Heat Addition [Btu/h],Opaque Surface Conduction and Other Heat Addition [Btu/h],Equipment Sensible Heat Removal [Btu/h],Window Heat Removal [Btu/h],Interzone Air Transfer Heat Removal [Btu/h],Infiltration Heat Removal [Btu/h],Opaque Surface Conduction and Other Heat Removal [Btu/h]
,1FFIRSTFLOOREAST:OPENOFFICE,-,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
,1FFIRSTFLOORWEST:OPENOFFICE,-,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
,0FGROUNDFLOORWEST:OPENOFFICE,-,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
,0FGROUNDFLOOREAST:OPENOFFICE,-,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
,CORECIRCULATION:CIRCULATION,-,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
,ATRIUMRECEPTION:RECEPTION,-,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
,1FFIRSTFLOOREAST1:OPENOFFICE,-,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
,1FFIRSTFLOORWEST1:OPENOFFICE,-,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
,0FGROUNDFLOORWEST1:OPENOFFICE,-,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
,0FGROUNDFLOOREAST1:OPENOFFICE,-,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
,CORECIRCULATION1:CIRCULATION,-,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
,ATRIUMRECEPTION1:RECEPTION,-,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
,BLOCK1:ZONE1,-,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
,Total Facility,-,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00


----------------------------------------------------------------------------------------------------
REPORT:,Standard 62.1 Summary
FOR:,Entire Facility
System Ventilation Requirements for Cooling

,,Sum of Zone Primary Air Flow - Vpz-sum [ft3/min],System Population - Ps,Sum of Zone Population - Pz-sum,Occupant Diversity - D,Origin of D,Uncorrected Outdoor Air Intake Airflow - Vou [ft3/min],System Primary Airflow - Vps [ft3/min],Average Outdoor Air Fraction - Xs,System Ventilation Efficiency - Ev,Calculation Method for Ev,Outdoor Air Intake Flow - Vot [ft3/min],Percent Outdoor Air - %OA,Environment Name of Peak System Population - Ps,Date and Time of Last Peak System Population - Ps
,AIR LOOP,44069.6876,0.0000,230.0817,1.0000,Calculated from schedules,4874.6124,42752.1829,1.0000,1.0000,Not calculated,4874.6124,0.1140,,


System Ventilation Requirements for Heating

,,Sum of Zone Primary Air Flow - Vpz-sum [ft3/min],System Population - Ps,Sum of Zone Population - Pz-sum,Occupant Diversity - D,Origin of D,Uncorrected Outdoor Air Intake Airflow - Vou [ft3/min],System Primary Airflow - Vps [ft3/min],Average Outdoor Air Fraction - Xs,System Ventilation Efficiency - Ev,Calculation Method for Ev,Outdoor Air Intake Flow Vot [ft3/min],Percent Outdoor Air - %OA,Environment Name of Peak System Population - Ps,Date and Time of Last Peak System Population - Ps
,AIR LOOP,13220.9063,0.0000,230.0817,1.0000,Calculated from schedules,4874.6124,13220.9063,1.0000,1.0000,Not calculated,4874.6124,0.3687,,


Zone Ventilation Parameters

,,AirLoop Name,People Outdoor Air Rate - Rp [ft3/min-person],Zone Population - Pz,Area Outdoor Air Rate - Ra [ft3/min-ft2],Zone Floor Area - Az [ft2],Breathing Zone Outdoor Airflow - Vbz [ft3/min],Cooling Zone Air Distribution Effectiveness - Ez-clg,Cooling Zone Outdoor Airflow - Voz-clg [ft3/min],Heating Zone Air Distribution Effectiveness - Ez-htg,Heating Zone Outdoor Airflow - Voz-htg [ft3/min]
,1FFIRSTFLOOREAST:OPENOFFICE,AIR LOOP,21.186438,26.5932,0.000000,2579.05,563.4152,1.0000,563.4152,1.000,563.4152
,1FFIRSTFLOORWEST:OPENOFFICE,AIR LOOP,21.186438,26.5932,0.000000,2579.05,563.4152,1.0000,563.4152,1.000,563.4152
,0FGROUNDFLOORWEST:OPENOFFICE,AIR LOOP,21.186438,26.6062,0.000000,2580.31,563.6897,1.0000,563.6897,1.000,563.6897
,0FGROUNDFLOOREAST:OPENOFFICE,AIR LOOP,21.186438,26.6062,0.000000,2580.31,563.6897,1.0000,563.6897,1.000,563.6897
,CORECIRCULATION:CIRCULATION,AIR LOOP,21.186438,5.6079,0.000000,548.81,118.8121,1.0000,118.8121,1.000,118.8121
,ATRIUMRECEPTION:RECEPTION,AIR LOOP,21.186438,2.9568,0.000000,289.36,62.6445,1.0000,62.6445,1.000,62.6445
,1FFIRSTFLOOREAST1:OPENOFFICE,AIR LOOP,21.186438,26.5932,0.000000,2579.05,563.4152,1.0000,563.4152,1.000,563.4152
,1FFIRSTFLOORWEST1:OPENOFFICE,AIR LOOP,21.186438,26.5932,0.000000,2579.05,563.4152,1.0000,563.4152,1.000,563.4152
,0FGROUNDFLOORWEST1:OPENOFFICE,AIR LOOP,21.186438,26.6062,0.000000,2580.31,563.6897,1.0000,563.6897,1.000,563.6897
,0FGROUNDFLOOREAST1:OPENOFFICE,AIR LOOP,21.186438,26.6062,0.000000,2580.31,563.6897,1.0000,563.6897,1.000,563.6897
,CORECIRCULATION1:CIRCULATION,AIR LOOP,21.186438,5.6671,0.000000,554.60,120.0657,1.0000,120.0657,1.000,120.0657
,ATRIUMRECEPTION1:RECEPTION,AIR LOOP,21.186438,3.0524,0.000000,298.72,64.6704,1.0000,64.6704,1.000,64.6704


System Ventilation Parameters

,,People Outdoor Air Rate - Rp [ft3/min-person],Sum of Zone Population - Pz-sum,Area Outdoor Air Rate - Ra [ft3/min-ft2],Sum of Zone Floor Area - Az-sum [ft2],Breathing Zone Outdoor Airflow - Vbz [ft3/min],Cooling Zone Outdoor Airflow - Voz-clg [ft3/min],Heating Zone Outdoor Airflow - Voz-htg [ft3/min]
,AIR LOOP,21.186438,230.08,0.000000,22328.9405,4874.6124,4874.6124,4874.6124


Zone Ventilation Calculations for Cooling Design

,,AirLoop Name,Box Type,Zone Primary Airflow - Vpz [ft3/min],Zone Discharge Airflow - Vdz [ft3/min],Minimum Zone Primary Airflow - Vpz-min [ft3/min],Is Vpz-min calculated using the Standard 62.1 Simplified Procedure?,Zone Outdoor Airflow Cooling - Voz-clg [ft3/min],Primary Outdoor Air Fraction - Zpz,Primary Air Fraction - Ep,Secondary Recirculation Fraction- Er,Supply Air Fraction- Fa,Mixed Air Fraction - Fb,Outdoor Air Fraction - Fc,Zone Ventilation Efficiency - Evz
,1FFIRSTFLOOREAST:OPENOFFICE,AIR LOOP,AIRTERMINAL:SINGLEDUCT:VAV:NOREHEAT,3611.6357,3611.6357,1083.4907,No,563.4152,0.0000,1.0000,0.0000,0.0000,0.0000,0.0000,1.0000
,1FFIRSTFLOORWEST:OPENOFFICE,AIR LOOP,AIRTERMINAL:SINGLEDUCT:VAV:NOREHEAT,3587.1834,3587.1834,1076.1550,No,563.4152,0.0000,1.0000,0.0000,0.0000,0.0000,0.0000,1.0000
,0FGROUNDFLOORWEST:OPENOFFICE,AIR LOOP,AIRTERMINAL:SINGLEDUCT:VAV:NOREHEAT,3375.9929,3375.9929,1012.7979,No,563.6897,0.0000,1.0000,0.0000,0.0000,0.0000,0.0000,1.0000
,0FGROUNDFLOOREAST:OPENOFFICE,AIR LOOP,AIRTERMINAL:SINGLEDUCT:VAV:NOREHEAT,3043.9931,3043.9931,913.1979,No,563.6897,0.0000,1.0000,0.0000,0.0000,0.0000,0.0000,1.0000
,CORECIRCULATION:CIRCULATION,AIR LOOP,AIRTERMINAL:SINGLEDUCT:VAV:NOREHEAT,4880.6355,4880.6355,1464.1907,No,118.8121,0.0000,1.0000,0.0000,0.0000,0.0000,0.0000,1.0000
